"title_description","base_salary"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119429.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SENIOR PHOTOGRAPHER","64282.00"
"POLICE OFFICER","57976.00"
"CRIMINALIST","95567.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"P.O. DET SPEC","119314.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","69898.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"AUTOMOTIVE SERVICE WORKER","54344.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"AUTOMOTIVE SERVICE WORKER","54344.00"
"POLICE COMMUNICATIONS TECHNICIAN","59935.00"
"AUTOMOTIVE SERVICE WORKER","54339.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","60363.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"CRIMINALIST","95567.00"
"SERGEANT-","96281.00"
"POLICE OFFICER","55942.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE OFFICER","60363.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE ADMINISTRATIVE AIDE","52522.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE OFFICER","109352.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"INVESTIGATOR","55437.00"
"POLICE OFFICER","60363.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"STENOGRAPHER TO EACH DEPUTY COMMISSIONER","80822.00"
"STAFF ANALYST","69631.00"
"POLICE ADMINISTRATIVE AIDE","40957.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"COMPUTER ASSOCIATE","94751.00"
"POLICE OFFICER","65387.00"
"SERGEANT-","105606.00"
"POLICE ADMINISTRATIVE AIDE","39763.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"AGENCY ATTORNEY","84498.00"
"P.O. DA DET GR3","119248.00"
"TRAFFIC ENFORCEMENT AGENT","45562.00"
"POLICE OFFICER","109352.00"
"SUPERVISOR OF MECHANICS","136738.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"POLICE ADMINISTRATIVE AIDE","42288.00"
"POLICE OFFICER","60363.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"POLICE OFFICER","57976.00"
"AGENCY ATTORNEY","113841.00"
"TRAFFIC ENFORCEMENT AGENT","47621.00"
"SCHOOL SAFETY AGENT","38064.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","46442.00"
"POLICE OFFICER","65387.00"
"TRAFFIC ENFORCEMENT AGENT","53994.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","57976.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"SCHOOL SAFETY AGENT","56508.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","54498.00"
"TRAFFIC ENFORCEMENT AGENT","48379.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"TRAFFIC ENFORCEMENT AGENT","48128.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"SCHOOL SAFETY AGENT","56508.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","47835.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"SENIOR PHOTOGRAPHER","64282.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","62872.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","57976.00"
"TRAFFIC ENFORCEMENT AGENT","54025.00"
"TRAFFIC ENFORCEMENT AGENT","49270.00"
"TRAFFIC ENFORCEMENT AGENT","49205.00"
"POLICE OFFICER","59065.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","48379.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","48379.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","48379.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","57976.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","49270.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53994.00"
"POLICE OFFICER","65387.00"
"TRAFFIC ENFORCEMENT AGENT","48379.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"TRAFFIC ENFORCEMENT AGENT","49205.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","59065.00"
"TRAFFIC ENFORCEMENT AGENT","47772.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53479.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","60363.00"
"POLICE ADMINISTRATIVE AIDE","48669.00"
"POLICE OFFICER","60363.00"
"POLICE COMMUNICATIONS TECHNICIAN","57805.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","57976.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","46442.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","60363.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"AUTOMOTIVE SERVICE WORKER","54344.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","55942.00"
"TRAFFIC ENFORCEMENT AGENT","48769.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","60363.00"
"CITY RESEARCH SCIENTIST","107772.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"POLICE OFFICER","57976.00"
"STOCK WORKER","42547.00"
"POLICE OFFICER","55942.00"
"IT SECURITY SPECIALIST","170363.00"
"SCHOOL SAFETY AGENT","40502.00"
"POLICE OFFICER","65387.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"MEDIA SERVICES TECHNICIAN","55395.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","42738.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","39206.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"MANAGEMENT AUDITOR","86872.00"
"COMPUTER SPECIALIST","109518.00"
"CERTIFIED IT ADMINISTRATOR","109518.00"
"ADMINISTRATIVE ACCOUNTANT","186866.00"
"CERTIFIED IT ADMINISTRATOR","109518.00"
"CERTIFIED IT ADMINISTRATOR","120470.00"
"MEDIA SERVICES TECHNICIAN","65617.00"
"HOSTLER","54426.00"
"COMPUTER ASSOCIATE","118738.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","57805.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","96017.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"P.O. DA DET GR3","91107.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","40502.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119429.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","41797.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"SCHOOL SAFETY AGENT","40502.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","105146.00"
"COMPUTER ASSOCIATE","75882.00"
"COMPUTER ASSOCIATE","87508.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"COMMUNITY ASSISTANT","43460.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"SCHOOL SAFETY AGENT","43093.00"
"SCHOOL SAFETY AGENT","39206.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"CRIMINALIST","64029.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","59065.00"
"CITY CUSTODIAL ASSISTANT","42898.00"
"SCHOOL SAFETY AGENT","39206.00"
"SCHOOL CROSSING GUARD","43131.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","65387.00"
"P.O. DA DET GR3","84599.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","58041.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","65387.00"
"SCHOOL SAFETY AGENT","39206.00"
"POLICE COMMUNICATIONS TECHNICIAN","57805.00"
"POLICE OFFICER","57976.00"
"CERTIFIED IT ADMINISTRATOR","109518.00"
"COMPUTER ASSOCIATE","82149.00"
"COMPUTER ASSOCIATE","98037.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","62872.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","62872.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","96281.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","62872.00"
"SERGEANT-","96281.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","62872.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","62872.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","62872.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","115215.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"POLICE OFFICER","62872.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119248.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","96281.00"
"SERGEANT-","96281.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119248.00"
"POLICE COMMUNICATIONS TECHNICIAN","47222.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","41840.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","65387.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","43095.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","55942.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","65387.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"TELECOMMUNICATIONS ASSOCIATE","107725.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55746.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","57976.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","59065.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
