"title_description","base_salary"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","101446.00"
"TEACHER","106509.00"
"TEACHER","97185.00"
"TEACHER","101446.00"
"TEACHER","86313.00"
"TEACHER","106509.00"
"TEACHER","80165.00"
"TEACHER","66733.00"
"TEACHER ATTENDANCE","102363.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SOCIAL WORKER","95689.00"
"TEACHER","98226.00"
"TEACHER","68973.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","69616.00"
"SCHOOL SECRETARY-REG SUB","53685.00"
"TEACHER","82400.00"
"TEACHER","81358.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","82987.00"
"TEACHER","98226.00"
"TEACHER","105726.00"
"TEACHER","106509.00"
"TEACHER","87496.00"
"TEACHER","90683.00"
"TEACHER","84302.00"
"TEACHER SPECIAL EDUCATION","82308.00"
"TEACHER","72076.00"
"TEACHER SPECIAL EDUCATION","84345.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","75861.00"
"TEACHER-REG SUB","140588.00"
"TEACHER","100469.00"
"TEACHER SPECIAL EDUCATION","74208.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","96820.00"
"SCHOOL SECRETARY","60816.00"
"TEACHER","88902.00"
"TEACHER","98226.00"
"TEACHER","88902.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"TEACHER","102363.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"TEACHER-REG SUB","66733.00"
"TEACHER","97185.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","69616.00"
"TEACHER","89942.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","70862.00"
"TEACHER","119009.00"
"TEACHER SPECIAL EDUCATION","92628.00"
"TEACHER SPECIAL EDUCATION","90683.00"
"TEACHER","88902.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","93163.00"
"TEACHER","114009.00"
"GUIDANCE COUNSELOR","112477.00"
"TEACHER","89942.00"
"TEACHER","106509.00"
"TEACHER","96820.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","76344.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER SPECIAL EDUCATION","109678.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"ASSISTANT PRINCIPAL","141960.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","97185.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","103406.00"
"TEACHER","68060.00"
"TEACHER","98226.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER","106509.00"
"ASSISTANT PRINCIPAL","141960.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","98226.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER","70684.00"
"TEACHER","82037.00"
"TEACHER","82400.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY","60493.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","85189.00"
"TEACHER","102363.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","71022.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","106509.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER","98226.00"
"ASSISTANT PRINCIPAL","137296.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","81358.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"TEACHER","97300.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","87496.00"
"ADULT EDUCATION TEACHER","93767.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"SCHOOL SOCIAL WORKER","83243.00"
"GUIDANCE COUNSELOR","94718.00"
"TEACHER SPECIAL EDUCATION","89942.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER","106509.00"
"TEACHER","102363.00"
"TEACHER","106509.00"
"SCHOOL SOCIAL WORKER","104632.00"
"TEACHER SPECIAL EDUCATION","108823.00"
"TEACHER","105103.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","75408.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","90762.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY","64234.00"
"TEACHER SPECIAL EDUCATION","80501.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","106509.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","82037.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","75408.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","89942.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER","102363.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","101446.00"
"TEACHER","98226.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER SPECIAL EDUCATION","98093.00"
"TEACHER SPECIAL EDUCATION","70475.00"
"TEACHER SPECIAL EDUCATION","87496.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","74208.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER SPECIAL EDUCATION","80618.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER-REG SUB","79154.00"
"GUIDANCE COUNSELOR","76964.00"
"TEACHER","98226.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER","101446.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","98093.00"
"TEACHER SPECIAL EDUCATION","72076.00"
"TEACHER","102363.00"
"TEACHER SPECIAL EDUCATION","69616.00"
"TEACHER","98226.00"
"TEACHER","73362.00"
"TEACHER-REG SUB","64789.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","86183.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","80165.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","97185.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","88448.00"
"TEACHER","82400.00"
"TEACHER","106509.00"
"TEACHER","92628.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","75017.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"SCHOOL SOCIAL WORKER","86505.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","79154.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","84345.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","72805.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","89277.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"ASSISTANT PRINCIPAL","157706.00"
"TEACHER","93163.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","90450.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","90450.00"
"TEACHER SPECIAL EDUCATION","101446.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER ASSIGNED A","98226.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","89942.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"ASSISTANT PRINCIPAL","141960.00"
"TEACHER","68422.00"
"GUIDANCE COUNSELOR","107502.00"
"TEACHER","98226.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","99088.00"
"TEACHER SPECIAL EDUCATION","85131.00"
"TEACHER SPECIAL EDUCATION","90683.00"
"SCHOOL SOCIAL WORKER","115195.00"
"SCHOOL PSYCHOLGIST","115195.00"
"GUIDANCE COUNSELOR","112477.00"
"GUIDANCE COUNSELOR","112477.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY","62362.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER","97300.00"
"TEACHER SPECIAL EDUCATION","87042.00"
"TEACHER","66733.00"
"TEACHER","89739.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER-REG SUB","66733.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","75075.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","82896.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","72076.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","90683.00"
"TEACHER SPECIAL EDUCATION","81787.00"
"TEACHER","89942.00"
"TEACHER","106509.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","78759.00"
"TEACHER","106509.00"
"TEACHER","80994.00"
"TEACHER","106509.00"
"TEACHER","88902.00"
"TEACHER SPECIAL EDUCATION","104686.00"
"GUIDANCE COUNSELOR","87764.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","97185.00"
"SCHOOL SOCIAL WORKER","115195.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","74116.00"
"SCHOOL SECRETARY","58944.00"
"SCHOOL SECRETARY","70784.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","89277.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY","67366.00"
"TEACHER","102363.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SOCIAL WORKER","91093.00"
"TEACHER","102363.00"
"TEACHER SPECIAL EDUCATION","87042.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","63708.00"
"SCHOOL SECRETARY","70784.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","87496.00"
"TEACHER","82037.00"
"TEACHER","88536.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","108823.00"
"TEACHER SPECIAL EDUCATION","90280.00"
"SCHOOL SECRETARY-REG SUB","53685.00"
"TEACHER-REG SUB","66733.00"
"SCHOOL SECRETARY","69151.00"
"GUIDANCE COUNSELOR","105476.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","119009.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"SCHOOL SECRETARY","56241.00"
"TEACHER","98226.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"SCHOOL SECRETARY","65733.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER","80994.00"
"TEACHER","98226.00"
"TEACHER","80618.00"
"TEACHER SPECIAL EDUCATION","84879.00"
"TEACHER","98226.00"
"TEACHER-REG SUB","140588.00"
"TEACHER","96820.00"
"TEACHER","87042.00"
"TEACHER SPECIAL EDUCATION","101446.00"
"TEACHER SPECIAL EDUCATION","81701.00"
"TEACHER","98226.00"
"TEACHER","84345.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","76906.00"
"TEACHER","103406.00"
"TEACHER-REG SUB","66733.00"
"TEACHER SPECIAL EDUCATION","98491.00"
"SCHOOL SECRETARY","71426.00"
"TEACHER","84345.00"
"TEACHER SPECIAL EDUCATION","93163.00"
"TEACHER SPECIAL EDUCATION-REG SUB","66733.00"
"SCHOOL SECRETARY","54552.00"
"TEACHER","72576.00"
"TEACHER","98226.00"
"TEACHER-REG SUB","64789.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","64789.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER-REG SUB","66733.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","66733.00"
"TEACHER","88902.00"
"TEACHER","106509.00"
"GUIDANCE COUNSELOR","96124.00"
"TEACHER","87042.00"
"TEACHER","106509.00"
"TEACHER","82400.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SECRETARY-REG SUB","53685.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","88902.00"
"TEACHER","93163.00"
"TEACHER","84345.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"SCHOOL SECRETARY","71426.00"
"SCHOOL SECRETARY","70784.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"SCHOOL SECRETARY","70784.00"
"TEACHER","76906.00"
"EDUCATIONAL ADMINISTRATOR CSA","168505.00"
"SCHOOL SOCIAL WORKER","91093.00"
"GUIDANCE COUNSELOR","105476.00"
"GUIDANCE COUNSELOR","113883.00"
"SCHOOL SECRETARY-REG SUB","57103.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SOCIAL WORKER","115195.00"
"GUIDANCE COUNSELOR","87717.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","106509.00"
"TEACHER ATTENDANCE","98226.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","84627.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"EDUCATIONAL ADMINISTRATOR CSA","137947.00"
"SCHOOL SOCIAL WORKER","117465.00"
"TEACHER","97185.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY","63995.00"
"TEACHER","84345.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER","97185.00"
"SCHOOL SECRETARY","71426.00"
"GUIDANCE COUNSELOR","98217.00"
"TEACHER","97185.00"
"TEACHER","80481.00"
"TEACHER","106509.00"
"TEACHER","79154.00"
"SCHOOL SECRETARY-REG SUB","57103.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","88902.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","64494.00"
"TEACHER","88902.00"
"TEACHER","89942.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","103406.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER","100469.00"
"SCHOOL SECRETARY","65867.00"
"TEACHER SPECIAL EDUCATION","101446.00"
"TEACHER SPECIAL EDUCATION","82400.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"SCHOOL SECRETARY-REG SUB","52823.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"ASSISTANT PRINCIPAL","141960.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","94000.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","68060.00"
"TEACHER","98226.00"
"TEACHER","77900.00"
"TEACHER","97185.00"
"TEACHER","68622.00"
"TEACHER","88902.00"
"TEACHER","98226.00"
"TEACHER","114009.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","66733.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","90683.00"
"TEACHER","89942.00"
"TEACHER SPECIAL EDUCATION","95737.00"
"TEACHER","88902.00"
"TEACHER","98226.00"
"TEACHER-REG SUB","69616.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","79306.00"
"TEACHER","92628.00"
"TEACHER","84627.00"
"TEACHER","89277.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","94354.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"TEACHER","105726.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"TEACHER SPECIAL EDUCATION","79212.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","87496.00"
"TEACHER","106509.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"TEACHER","88902.00"
"TEACHER SPECIAL EDUCATION","101446.00"
"TEACHER SPECIAL EDUCATION","108823.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","92628.00"
"TEACHER","82400.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER ATTENDANCE","106509.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY-REG SUB","49711.00"
"TEACHER","106509.00"
"TEACHER","100469.00"
"TEACHER","89942.00"
"TEACHER SPECIAL EDUCATION","66733.00"
"TEACHER","102363.00"
"TEACHER","83300.00"
"TEACHER","81089.00"
"TEACHER SPECIAL EDUCATION","100957.00"
"TEACHER","68622.00"
"TEACHER","89942.00"
"SCHOOL SECRETARY","57970.00"
"TEACHER SPECIAL EDUCATION","97143.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","70300.00"
"TEACHER","74556.00"
"TEACHER SPECIAL EDUCATION","70300.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","70028.00"
"TEACHER SPECIAL EDUCATION","84345.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","72576.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER","87042.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","109678.00"
"TEACHER","97185.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","106509.00"
"TEACHER","77900.00"
"TEACHER","97185.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","107906.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","82400.00"
"TEACHER","80994.00"
"TEACHER","93163.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","71022.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","106509.00"
"TEACHER","87496.00"
"TEACHER SPECIAL EDUCATION","70300.00"
"TEACHER","106509.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","82987.00"
"TEACHER SPECIAL EDUCATION","104686.00"
"SCHOOL SECRETARY","50504.00"
"TEACHER","98226.00"
"TEACHER","98226.00"
"GUIDANCE COUNSELOR","113883.00"
"SCHOOL SOCIAL WORKER","115195.00"
"SCHOOL SECRETARY","56241.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","77900.00"
"SCHOOL SECRETARY","62449.00"
"TEACHER","71399.00"
"TEACHER","88902.00"
"TEACHER SPECIAL EDUCATION","97185.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","75408.00"
"TEACHER-REG SUB","64789.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION-REG SUB","77900.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","88902.00"
"TEACHER","80618.00"
"TEACHER","102363.00"
"TEACHER","97185.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER","88482.00"
"TEACHER SPECIAL EDUCATION","70475.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","82400.00"
"TEACHER","72710.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER","102363.00"
"SCHOOL SECRETARY","64234.00"
"SCHOOL SOCIAL WORKER","83243.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER SPECIAL EDUCATION","105653.00"
"TEACHER","79193.00"
"SCHOOL SECRETARY","67366.00"
"TEACHER","106509.00"
"TEACHER ATTENDANCE","70475.00"
"SCHOOL PSYCHOLGIST","95689.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","76344.00"
"TEACHER","82896.00"
"SCHOOL SECRETARY","60816.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","70475.00"
"TEACHER SPECIAL EDUCATION","98226.00"
"TEACHER","106509.00"
"SCHOOL SECRETARY","67366.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER","106509.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","108823.00"
"TEACHER SPECIAL EDUCATION","89942.00"
"TEACHER","105103.00"
"SCHOOL SECRETARY","71426.00"
"TEACHER","68060.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"SCHOOL SECRETARY","56241.00"
"TEACHER","98226.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER","80165.00"
"TEACHER","106509.00"
"SCHOOL SECRETARY","69345.00"
"SCHOOL SECRETARY","70784.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER SPECIAL EDUCATION","90762.00"
"SCHOOL PSYCHOLGIST","108374.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"TEACHER","119009.00"
"TEACHER","98226.00"
"TEACHER","106509.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL PSYCHOLGIST","115195.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"SCHOOL SECRETARY","60493.00"
"TEACHER SPECIAL EDUCATION","95365.00"
"SCHOOL SECRETARY","52823.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER","106509.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER","98226.00"
"SCHOOL SECRETARY","71426.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"SCHOOL SECRETARY","54552.00"
"GUIDANCE COUNSELOR","113883.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","97185.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL SECRETARY","70784.00"
"SCHOOL SECRETARY","56241.00"
"TEACHER","88902.00"
"SCHOOL SECRETARY","60816.00"
"TEACHER","69466.00"
"TEACHER","98226.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER","88604.00"
