"title_description","base_salary"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61128.00"
"ADMINISTRATIVE STAFF ANALYST","153248.00"
"COMMUNITY COORDINATOR","100959.00"
"COMMUNITY COORDINATOR","73638.00"
"COMMUNITY COORDINATOR","90070.00"
"COMMUNITY COORDINATOR","80315.00"
"COMMUNITY COORDINATOR","74816.00"
"COMMUNITY COORDINATOR","85078.00"
"COMMUNITY COORDINATOR","89992.00"
"COMMUNITY ASSOCIATE","43248.00"
"COMMUNITY ASSOCIATE","43248.00"
"DECEDENT PROPERTY AGENT","64804.00"
"COMMUNITY ASSOCIATE","53764.00"
"PUBLIC ADMINISTRATOR","209340.00"
"COMMUNITY ASSOCIATE","49736.00"
"COMMUNITY COORDINATOR","91991.00"
"PUBLIC ADMINISTRATOR","189810.00"
"COMMUNITY ASSOCIATE","49560.00"
"COMMUNITY COORDINATOR","72275.00"
"COMMUNITY ASSOCIATE","52110.00"
"COMMUNITY ASSOCIATE","44545.00"
"COMMUNITY ASSOCIATE","46463.00"
"PUBLIC ADMINISTRATOR","209340.00"
"COMMUNITY ASSOCIATE","52110.00"
"COMMUNITY ASSOCIATE","52110.00"
"DEPUTY PUBLIC ADMINISTATOR","139560.00"
"COMMUNITY COORDINATOR","69178.00"
"COMMUNITY ASSOCIATE","51622.00"
"COMMUNITY COORDINATOR","73380.00"
"COMMUNITY ASSOCIATE","51677.00"
"COMMUNITY COORDINATOR","72298.00"
"COMMUNITY ASSOCIATE","54237.00"
"DECEDENT PROPERTY AGENT","67546.00"
"DECEDENT PROPERTY AGENT","63209.00"
"DECEDENT PROPERTY AGENT","59386.00"
"DEPUTY PUBLIC ADMINISTATOR","139560.00"
"ACCOUNTANT","79762.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","78210.00"
"DECEDENT PROPERTY AGENT","58044.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","54490.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","52018.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","54490.00"
"ACCOUNTANT","76423.00"
"PUBLIC ADMINISTRATOR","209340.00"
"DECEDENT PROPERTY AGENT","55950.00"
"BOOKKEEPER","44911.00"
"DECEDENT PROPERTY AGENT","61861.00"
"DECEDENT PROPERTY AGENT","61861.00"
"SECRETARY","54886.00"
"DECEDENT PROPERTY AGENT","61861.00"
"DECEDENT PROPERTY AGENT","61861.00"
"PUBLIC ADMINISTRATOR","209340.00"
"DEPUTY PUBLIC ADMINISTATOR","139560.00"
"SECRETARY TO PUBLIC ADMINISTRATOR","83820.00"
"DEPUTY PUBLIC ADMINISTATOR","139560.00"
"COMMUNITY COORDINATOR","84143.00"
"SECRETARY TO PUBLIC ADMINISTRATOR","91605.00"
"PUBLIC ADMINISTRATOR","209340.00"
"OFFICE ASSISTANT","58104.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","58104.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61800.00"
"OFFICE MANAGER","74118.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","58104.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61904.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","60101.00"
"OFFICE ASSISTANT","65409.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"OFFICE MANAGER","142745.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","58104.00"
"OFFICE MANAGER","76862.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","74443.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61904.00"
"OFFICE MANAGER","134984.00"
"LEGISLATIVE INFORMATION OFFICER","126285.00"
"FIRST ASSISTANT TO THE PUBLIC ADVOCATE","177782.00"
"LEGISLATIVE INFORMATION OFFICER","116491.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","60101.00"
"LEGISLATIVE INFORMATION OFFICER","130735.00"
"OFFICE MANAGER","76862.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63581.00"
"LEGISLATIVE INFORMATION OFFICER","108277.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63581.00"
"OFFICE MANAGER","88216.00"
"LEGISLATIVE INFORMATION OFFICER","126285.00"
"LEGISLATIVE ATTORNEY","92104.53"
"OFFICE ASSISTANT","63809.00"
"EXECUTIVE ASSISTANT AND COUNSEL TO THE PUBLIC ADVOCATE","120784.00"
"PUBLIC ADVOCATE","184800.00"
"EXECUTIVE ASSISTANT AND COUNSEL TO THE PUBLIC ADVOCATE","90615.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","55000.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","58104.00"
"DIRECTOR OF THE OMBUDSMAN PROGRAM","139319.00"
"FIRST ASSISTANT TO THE PUBLIC ADVOCATE","171916.00"
"OFFICE MANAGER","110497.00"
"DIRECTOR OF COMMUNICATIONS","131640.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"DIRECTOR OF THE OMBUDSMAN PROGRAM","119986.00"
"SPECIAL ASSISTANT","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61580.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","65405.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","65564.00"
"COUNSEL TO THE PUBLIC ADVOCATE","189139.00"
"DIRECTOR OF COMMUNICATIONS","115294.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","65564.00"
"LEGISLATIVE INFORMATION OFFICER","118460.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63916.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","76677.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","60101.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61889.00"
"OFFICE MANAGER","93460.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61904.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","63500.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","61889.00"
"ASSISTANT TO THE PUBLIC ADVOCATE","76677.00"
"DISTRICT MANAGER","138093.00"
"COMMUNITY ASSISTANT","43460.00"
"DISTRICT MANAGER","140037.00"
"COMMUNITY COORDINATOR","90689.00"
"DISTRICT MANAGER","110998.00"
"COMMUNITY ASSISTANT","47774.00"
"COMMUNITY ASSISTANT","42092.00"
"DISTRICT MANAGER","136388.00"
"DISTRICT MANAGER","153934.00"
"DISTRICT MANAGER","110601.00"
"COMMUNITY COORDINATOR","85698.00"
"COMMUNITY COORDINATOR","87763.00"
"DISTRICT MANAGER","135694.00"
"COMMUNITY COORDINATOR","74629.00"
"COMMUNITY ASSISTANT","42333.00"
"DISTRICT MANAGER","144006.00"
"COMMUNITY COORDINATOR","79527.00"
"DISTRICT MANAGER","128803.00"
"COMMUNITY COORDINATOR","97795.00"
"DISTRICT MANAGER","116908.00"
"COMMUNITY ASSOCIATE","68890.00"
"COMMUNITY COORDINATOR","69235.00"
"DISTRICT MANAGER","113575.00"
"DISTRICT MANAGER","123517.00"
"COMMUNITY SERVICE AIDE","34118.00"
"COMMUNITY ASSISTANT","42194.00"
"DISTRICT MANAGER","121949.00"
"COMMUNITY COORDINATOR","72298.00"
"COMMUNITY ASSOCIATE","51227.00"
"DISTRICT MANAGER","173804.00"
"COMMUNITY ASSOCIATE","24482.00"
"COMMUNITY ASSOCIATE","74756.00"
"COMMUNITY ASSISTANT","42194.00"
"DISTRICT MANAGER","115113.00"
"COMMUNITY COORDINATOR","74443.00"
"DISTRICT MANAGER","133885.00"
"DISTRICT MANAGER","154077.00"
"COMMUNITY COORDINATOR","71935.00"
"COMMUNITY COORDINATOR","83484.00"
"DISTRICT MANAGER","118956.00"
"CITY ASSESSOR","136101.00"
"ASSISTANT COUNSEL","191994.00"
"SPECIAL ASSISTANT","192643.00"
"PRESIDENT","216400.00"
"CITY ASSESSOR","124494.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","78136.30"
"EXECUTIVE AGENCY COUNSEL","174198.00"
"*CERTIFIED DATABASE ADMINISTRATOR","126965.10"
"SECRETARY OF THE TAX COMMISSION","72193.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","57113.00"
"ADM MANAGER-NON-MGRL","108276.00"
"ADM MANAGER-NON-MGRL","107465.00"
"COMMISSIONER","216400.00"
"EXECUTIVE AGENCY COUNSEL","168715.00"
"SECRETARY","73002.00"
"CITY ASSESSOR","120996.00"
"CERTIFIED IT ADMINISTRATOR","142994.40"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","81947.00"
"CITY ASSESSOR","120996.00"
"AGENCY ATTORNEY","141455.00"
"CITY ASSESSOR","108678.00"
"CITY ASSESSOR","120996.00"
"CITY ASSESSOR","93708.00"
"CITY ASSESSOR","108678.00"
"CITY ASSESSOR","108678.00"
"CITY ASSESSOR","120996.00"
"CITY ASSESSOR","120996.00"
"CITY ASSESSOR","93708.00"
"COMPUTER SYSTEMS MANAGER","227670.00"
"CITY ASSESSOR","108678.00"
"CITY ASSESSOR","93708.00"
"CERTIFIED IT DEVELOPER","137650.00"
"COMMISSIONER","216400.00"
"ADM MANAGER-NON-MGRL","93935.00"
"ADMINISTRATIVE STAFF ANALYST","178306.00"
"ADMINISTRATIVE ASSESSOR","199295.00"
"CITY ASSESSOR","124494.00"
"CITY ASSESSOR","131817.00"
"COMPUTER ASSOCIATE","99737.00"
"PRESIDENT","227786.00"
"ADM MANAGER-NON-MGRL","94375.00"
"TAXI AND LIMOUSINE INSPECTOR","65375.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","42789.00"
"EXECUTIVE AGENCY COUNSEL","208500.00"
"ADMINISTRATIVE STAFF ANALYST","154875.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","105825.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","105825.00"
"TAXI AND LIMOUSINE INSPECTOR","65375.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","74701.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","67632.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73877.00"
"CASHIER","48818.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","72200.00"
"EXECUTIVE AGENCY COUNSEL","228581.00"
"TAXI AND LIMOUSINE INSPECTOR","49892.00"
"COMPUTER SPECIALIST","106426.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","136679.00"
"COMPUTER OPERATIONS MANAGER","133639.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61500.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","105825.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","51996.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","69002.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","44444.00"
"OPERATIONS COMMUNICATIONS SPECIALIST","53577.00"
"ADMINISTRATIVE MANAGER","184917.00"
"AGENCY ATTORNEY","84498.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","105825.00"
"COMPUTER SPECIALIST","112583.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","46103.00"
"ADM MANAGER-NON-MGRL","109064.00"
"COMMUNITY ASSOCIATE","54049.00"
"ADM MANAGER-NON-MGRL","90351.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","164661.00"
"COMPUTER SYSTEMS MANAGER","156958.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73877.00"
"ADMINISTRATIVE STAFF ANALYST","237694.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73860.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"CASHIER","48793.00"
"ADMINISTRATIVE PROCUREMENT ANALYST-NON-MGRL","132613.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","90924.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","55325.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73860.00"
"COMMUNITY ASSOCIATE","64558.00"
"TAXI AND LIMOUSINE INSPECTOR","65359.00"
"ACCOUNTANT","101718.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53609.00"
"ADM MANAGER-NON-MGRL","114929.00"
"COMPUTER OPERATIONS MANAGER","179460.00"
"COMMUNITY ASSOCIATE","65348.00"
"ASSISTANT COMMISSIONER","196175.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","66327.00"
"ADM MANAGER-NON-MGRL","148567.00"
"COMMUNITY ASSOCIATE","55349.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73843.00"
"COMPUTER SYSTEMS MANAGER","189790.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","45409.00"
"COMMUNITY ASSOCIATE","51227.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","95579.00"
"NEW YORK CITY PUBLIC SERVICE FELLOW","48956.00"
"CITY RESEARCH SCIENTIST","116018.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","94411.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53714.00"
"ADMINISTRATIVE STAFF ANALYST","121928.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","69524.00"
"COMMUNITY COORDINATOR","78082.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","105825.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","83503.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73860.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","58270.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","64414.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","68944.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","90399.00"
"COMMUNITY ASSOCIATE","70682.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","83503.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","68539.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","92280.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","38175.00"
"AGENCY ATTORNEY","95450.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"OPERATIONS COMMUNICATIONS SPECIALIST","55362.00"
"AGENCY ATTORNEY","73477.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","60246.00"
"ASSOCIATE INVESTIGATOR","84745.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","89305.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","83503.00"
"ADMINISTRATIVE CITY PLANNER","162878.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"ADM MANAGER-NON-MGRL","94986.00"
"COMMUNITY ASSOCIATE","51227.00"
"COMPUTER SERVICE TECHNICIAN","57474.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","72298.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","68672.00"
"OPERATIONS COMMUNICATIONS SPECIALIST","53577.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"ADMINISTRATIVE STAFF ANALYST","130188.00"
"ADMINISTRATIVE STAFF ANALYST","118903.00"
"CHIEF OF STAFF","198240.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","120307.00"
"COMMUNITY ASSOCIATE","51227.00"
"COMPUTER SPECIALIST","121735.00"
"COMMUNITY ASSOCIATE","51227.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","72123.00"
"AGENCY ATTORNEY","112788.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"TAXI AND LIMOUSINE INSPECTOR","49892.00"
"COMMUNITY ASSOCIATE","49615.00"
"COMMUNITY ASSOCIATE","53277.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"SUPERVISOR OF STOCK WORKERS","71625.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","63186.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","136123.00"
"EXECUTIVE AGENCY COUNSEL","142718.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","56364.00"
"ACCOUNTANT","89208.00"
"COMMUNITY ASSOCIATE","51227.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","63809.00"
"COMMUNITY ASSOCIATE","51227.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","48631.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"COMMUNITY COORDINATOR","97593.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","75971.00"
"TAXI AND LIMOUSINE INSPECTOR","58692.00"
"OPERATIONS COMMUNICATIONS SPECIALIST","46589.00"
"AGENCY ATTORNEY INTERNE","70228.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","50468.00"
"SENIOR IT ARCHITECT","144000.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"AGENCY ATTORNEY","106404.00"
"ADMINISTRATIVE MANAGEMENT AUDITOR","155325.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","132613.00"
"STAFF ANALYST","71368.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"ADMIN COMMUNITY RELATIONS SPECIALIST","78590.00"
"COMMUNITY COORDINATOR","78573.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","58692.00"
"ADMINISTRATIVE STAFF ANALYST","157738.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","51008.00"
"TAXI AND LIMOUSINE INSPECTOR","63409.00"
"OPERATIONS COMMUNICATIONS SPECIALIST","51891.00"
"TAXI AND LIMOUSINE INSPECTOR","58692.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","51008.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53479.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","62899.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53930.00"
"AGENCY ATTORNEY","109073.00"
"IT PROJECT SPECIALIST","131510.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","55698.00"
"COMMUNITY ASSOCIATE","51227.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"CITY RESEARCH SCIENTIST","87743.00"
"TAXI AND LIMOUSINE INSPECTOR","51389.00"
"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST","175338.00"
"TAXI AND LIMOUSINE INSPECTOR","63409.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"TAXI AND LIMOUSINE INSPECTOR","60711.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"CITY TAX AUDITOR","83951.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"EXECUTIVE AGENCY COUNSEL","129063.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"COMMUNITY COORDINATOR","72298.00"
"TAXI AND LIMOUSINE INSPECTOR","55012.00"
"CONFIDENTIAL STRATEGY PLANNER","87157.00"
"COMMUNITY COORDINATOR","72298.00"
"ASSOCIATE STAFF ANALYST","94882.00"
"COMMUNITY COORDINATOR","78083.00"
"CONFIDENTIAL STRATEGY PLANNER","117153.00"
"TAXI AND LIMOUSINE INSPECTOR","63409.00"
"TAXI AND LIMOUSINE INSPECTOR","49892.00"
"COMMUNITY ASSOCIATE","52946.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","55091.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"COMPUTER SYSTEMS MANAGER","155781.00"
"COMPUTER OPERATIONS MANAGER","109538.00"
"OPERATIONS COMMUNICATIONS SPECIALIST","46589.00"
"TAXI AND LIMOUSINE INSPECTOR","51854.00"
"COMMUNITY ASSOCIATE","49615.00"
"COMPUTER ASSOCIATE","86102.00"
"ADM MANAGER-NON-MGRL","78590.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","77012.00"
"COMPUTER SYSTEMS MANAGER","145222.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"COMPUTER SPECIALIST","141609.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","60292.00"
"COMMUNITY ASSOCIATE","53265.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","75000.00"
"COMMUNITY ASSOCIATE","51227.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","38174.00"
"ADM MANAGER-NON-MGRL","99297.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","73812.00"
"CYBER SECURITY ANALYST","98584.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","57840.00"
"TAXI AND LIMOUSINE INSPECTOR","56827.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","59245.00"
"COMPUTER AIDE-NON-SPVR","59162.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"TAXI AND LIMOUSINE INSPECTOR","60711.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"CITY RESEARCH SCIENTIST","108977.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","46885.00"
"COMPUTER SPECIALIST","122300.00"
"COMMUNITY COORDINATOR","79527.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","58692.00"
"TAXI AND LIMOUSINE INSPECTOR","59245.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"COMMUNITY ASSISTANT","43460.00"
"COMMUNITY COORDINATOR","84724.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","58692.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"AGENCY ATTORNEY","112247.00"
"AGENCY ATTORNEY","95450.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","43477.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","50634.00"
"TAXI AND LIMOUSINE INSPECTOR","55012.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"TAXI AND LIMOUSINE INSPECTOR","60453.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","66955.00"
"AGENCY ATTORNEY","95450.00"
"TAXI AND LIMOUSINE INSPECTOR","57519.00"
"ASSOCIATE TAXI & LIMOUSINE INSPECTOR","72200.00"
"STAFF ANALYST","69631.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"IT PROJECT SPECIALIST","165200.00"
"ADMINISTRATIVE STAFF ANALYST","117113.00"
"ADM MANAGER-NON-MGRL","115000.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","80000.00"
"ACCOUNTANT","105583.00"
"AGENCY ATTORNEY","106404.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"AGENCY ATTORNEY","92446.00"
"TAXI AND LIMOUSINE INSPECTOR","53410.00"
"TAXI AND LIMOUSINE INSPECTOR","65311.00"
"COMPUTER AIDE-NON-SPVR","58236.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","51960.00"
"COMMUNITY COORDINATOR","72298.00"
"COMMUNITY COORDINATOR","84509.00"
"COMMUNITY ASSOCIATE","51227.00"
"COMMUNITY ASSOCIATE","51253.00"
"COMMUNITY COORDINATOR","78743.00"
"EXECUTIVE AGENCY COUNSEL","187056.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","76001.00"
"TAXI AND LIMOUSINE INSPECTOR","62532.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","71629.00"
"ADMINISTRATIVE STAFF ANALYST","127926.00"
"AGENCY ATTORNEY INTERNE","72510.00"
"TAXI AND LIMOUSINE INSPECTOR","59245.00"
"TAXI AND LIMOUSINE INSPECTOR","59245.00"
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR","127830.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","36973.00"
"CASHIER","48631.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"ASSOCIATE PUBLIC INFORMATION SPECIALIST","53342.00"
"AGENCY ATTORNEY","88644.00"
"AGENCY ATTORNEY INTERNE","72510.00"
"AGENCY ATTORNEY","106404.00"
"COMMUNITY COORDINATOR","72298.00"
"TAXI AND LIMOUSINE INSPECTOR","49892.00"
"AGENCY ATTORNEY INTERNE","72510.00"
"GRAPHIC ARTIST","111665.00"
"AGENCY ATTORNEY","95450.00"
"CYBER SECURITY ANALYST","106348.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"TAXI AND LIMOUSINE INSPECTOR","51854.00"
"TAXI AND LIMOUSINE INSPECTOR","52931.00"
"TAXI AND LIMOUSINE INSPECTOR","53410.00"
"TAXI AND LIMOUSINE INSPECTOR","55012.00"
"AGENCY ATTORNEY","81838.00"
