"title_description","base_salary"
"ANNUAL ED PARA","46482.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","37195.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","36498.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","40651.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","37749.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"TEACHER AIDE","34122.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","35759.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","36240.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","36240.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","35759.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","46368.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","55620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","42049.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","46292.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","43814.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","30181.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","35503.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47681.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","35759.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","35759.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","54111.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37749.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47714.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","55620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","34122.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","35060.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","36182.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","35759.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","46368.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","49154.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","35274.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","55620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","46368.00"
"ANNUAL ED PARA","36783.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","32595.00"
"ANNUAL ED PARA","47877.00"
"ANNUAL ED PARA","31086.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","46368.00"
"ANNUAL ED PARA","42911.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","35060.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","46568.00"
"ANNUAL ED PARA","45212.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","46368.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49154.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","39446.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","35060.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","49146.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","49154.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45212.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","34122.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49154.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37593.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","36112.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","35503.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","42049.00"
"ANNUAL ED PARA","39102.00"
"ANNUAL ED PARA","42049.00"
"ANNUAL ED PARA","34122.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","44420.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","39446.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","42049.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","35944.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47965.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47965.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37195.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","42049.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47965.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","37268.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","47965.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","36112.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37022.00"
"ANNUAL ED PARA","35274.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","42049.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49111.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","39446.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","45212.00"
"ANNUAL ED PARA","41661.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45212.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","47714.00"
"ANNUAL ED PARA","34122.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","50620.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","44609.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","40629.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","45212.00"
"ANNUAL ED PARA","46568.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","37665.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","35060.00"
"ANNUAL ED PARA","39276.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","47723.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","49404.00"
"ANNUAL ED PARA","37195.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","52147.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38795.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","50629.00"
"ANNUAL ED PARA","45947.00"
"ANNUAL ED PARA","38310.00"
"ANNUAL ED PARA","34122.00"
